"Species","ABAR/CHLH","AREB1/ABF2","ABCG25","ABA3","NCED3","PDS","ZEP(ABA1)","PSY","LUT5(CYP97A3)","GTG1(GPCR)","ABA2","PYR1","SnRK2.2","AAO3","CPK3","ABI1(PP2CgroupA)","DTX50","AGB1","CIPK","ABA4","GPA1","PYL1","AIT1","GCR2(GPCR)","COP1","PIF4","CHI","PHYB","FPT2","F3RhaT","F3H","STO/BBX24","F7GlcT","ANS","CHS","CYCB1;1","UVR8","A3Glc:2_XylT","DFR","A5GlcT","MYB13","PFG1/MYB12","F3:H","BIM1","SPA1","MYB73","F3AraT","BES1","CRY1","MKP1","FLS1","BGLU6","WRKY36","HY5","RUP1","CHIL","COR27","HYH","ATR","Fd3GlcT","F3Glc:2_XGlcT","BIC1","F7RhaT","OMT1","FLS3","LACS4","HUB2","SHN2","ABCG13","CYP86A4","ANL2","HOTHEAD","DCF","GPAT4","MYB41","SHN1","HUB1","CFL1","MYB106","GPAT6","NFXL2","ABCG11","CUS1","CYP86A8","DCR","LTPG2","BDG1","CD2","ABCG32","LACS1","LACS2","CYP77A6","LTPG1","MYB16","GPAT8","SHN3","HDG1","CYP77A4","CYP86A2","MAPKKK20","MPK3","SOS1","NHX1","SOS2","MKK4","SOS3","MPK6","AVP1","HKT1","DREB2C","HSFA1B","SGT1B","HSP90.2","PIF4","H2A.Z","SGT1A","HSP90.1","HSFA3","HSP70","HSFA7A","HSFA2","DREB2A","HSFA1A","HSFB1","MYB15","ZAT12/RHL41","RAP2.1","MPK3","SIZ1","CBF3","MKK2","MEKK1","CBF1","RAP2.7","ZAT10/STZ","SnRK2.6","MPK4","ICE1","HOS1","LOS2","CBF2","CRPK1","14-3-3λ","MKK4","CesA3","BGAL8","AXY8","XAX1","AGM1","CesA6","AtGUS2","TBG5","GALT2 ","PMR5","GH9A1","AXY3","XLT2","RGXT1","IRX9 ","QUA2","CGR3","GH43A","GMGT1","APSE","FUT4","RGGAT1","HPGT1","CslO(GT2)","BS1","CslC4","BXL1","CesA1","BGAL10","GAUT1","RRT1","MSR1","IRX10 ","CesA1","ADPG1","IRX8","ESK1","PL1_1","ARAD1","GAUT8","BG2","GALT29A","PARVUS","GSL5","SIA1","Tft1","CslA2","GUX1 ","RAY1","QUA3","IRX14","XT1","Bl1_6Gal","GlcAT14A","MAN1","MSR1","IRX7","IRX15","TBG4","CslD3","AGAL3","SlCel9C1","MAN2","GALT31A","XGD1","XAT","MOAT1","GXMT1","XTH31","GALS1","PME5","CslA1","FUT1","AGAL2","OsEgl1","AXY4","GH5BG"
"Afi",0,0,0,0,0,0,0,0,0.476190476190476,0,0.0857142857142857,0,0.111111111111111,0,0.142857142857143,0.121951219512195,0,0,0.206896551724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0.291666666666667,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0.185185185185185,0.347826086956522,0.25,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0.1,0.333333333333333,0.027027027027027,0.181818181818182,0,0,0.111111111111111,0.0277777777777778,0.125,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0.025,0,0,0,0,0.125,0.170731707317073,0,0,0,0,0.166666666666667,0,0.0277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121212121,0,0,0,0.0714285714285714,0,0
"Scu",0,0,0,0,0,0.5,0,0,0,0,0.266666666666667,0,0,0,0.15625,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,1,0,0,0,1,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.117647058823529,0.125,0.153846153846154,0,0,0.0526315789473684,0.125,0.166666666666667,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846153846154,0,0,0.111111111111111,0.0740740740740741,0,0,0,0,0.157894736842105,0,0,0,0,0.166666666666667,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0,0
"Adiantum_capillus-veneris",0,0,0.0769230769230769,0.222222222222222,0.307692307692308,0.375,0.444444444444444,0,0.370588235294118,0,0.384615384615385,0.166666666666667,0.344339622641509,0,0.331838565022422,0.313432835820896,0,0,0.285464098073555,0,0,0.166666666666667,0.469387755102041,0,0,0,0,0,0,0,0.311111111111111,0,0,0.311111111111111,0.3125,0,0,0,0.2,0,0.0317460317460317,0.0317460317460317,0.369127516778524,0,0,0.0327868852459016,0,0.222222222222222,0,0.2,0.333333333333333,0.435897435897436,0,0,0,0.5,0,0,0,0,0,0,0,0.181818181818182,0.325581395348837,0.387096774193548,0,0,0.1,0.345794392523364,0.105263157894737,0,0.298245614035088,0,0.0317460317460317,0,0,0,0.0317460317460317,0,0,0.1,0.195652173913043,0.336842105263158,0.326086956521739,0,0.666666666666667,0.105263157894737,0.12,0.363636363636364,0.375,0.37410071942446,0,0.03125,0,0,0.111111111111111,0.360294117647059,0.323809523809524,0.28960396039604,0.316076294277929,0,0.166666666666667,0.311750599520384,0.292929292929293,0.2,0.344303797468354,0,0,0,0,0,0.133333333333333,0,0.222222222222222,0,0.133333333333333,0,0.333333333333333,0,0,0,0,0,0.032258064516129,0,0,0.316076294277929,0,0,0.28952772073922,0.273291925465839,0,0,0,0.336032388663968,0.335051546391753,0,0,0,0,0.28110599078341,0,0.292929292929293,0.235294117647059,0.285714285714286,0,0,0,0.235294117647059,0,0.285714285714286,0,0.21875,0,0,0.318181818181818,0,0,0.375,0,0,0.3125,0,0,0,0.2,0.333333333333333,0.185185185185185,0.0769230769230769,0.4,0.25,0.285714285714286,0.333333333333333,0.375,0.444444444444444,0.46875,0.2,0,0.333333333333333,0.21875,0.285714285714286,0.342105263157895,0.333333333333333,0.1,0,0.375,0,0,0.181818181818182,0,0,0,0.375,0,0.333333333333333,0,0,0,0.428571428571429,0.46875,0,0.285714285714286,0.25,0,0,0,0.2,0.424242424242424,0,0.21875,0,0.0769230769230769,0,0.277777777777778,0,0,0,0.1,0.21875,1
"Ceratopteris_richardii",0,0,0.125,0,0,0,0.142857142857143,0,0.442105263157895,0,0.32,0,0.248322147651007,0,0.26525198938992,0.128205128205128,0,0,0.230666666666667,0,0,0,0.175,0,0,0,0,0,0,0.0178571428571429,0.341463414634146,0,0.0172413793103448,0.307692307692308,0.533333333333333,0,0,0.0181818181818182,0.148148148148148,0.0175438596491228,0,0,0.367875647668394,0,0,0,0.0178571428571429,0,0,0,0.342857142857143,0.473684210526316,0,0,0,0,0,0,0,0.0178571428571429,0.0181818181818182,0,0.018018018018018,0,0.314285714285714,0.148148148148148,0,0,0.135593220338983,0.483660130718954,0,0,0.3,0,0,0,0,0,0,0,0,0.135593220338983,0.236559139784946,0.468531468531469,0.375,0,0,0,0.131147540983607,0.148148148148148,0.148148148148148,0.375661375661376,0,0,0,0,0,0.394444444444444,0.490909090909091,0.22244094488189,0.220048899755501,0,0,0.243654822335025,0.198329853862213,0,0.217204301075269,0,0,0,0,0,0,0,0.162790697674419,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0.220048899755501,0,0,0.223333333333333,0.196358907672302,0,0,0,0.242857142857143,0.229166666666667,0,0,0,0,0.193421052631579,0,0.198329853862213,0.0526315789473684,0,0,0.666666666666667,0,0,0,0,0,0.4,0,0,0.1875,0.4,0,0,0,0,0.111111111111111,0,0,0,0,0.333333333333333,0.278260869565217,0.166666666666667,0.375,0,0,0.166666666666667,0.0625,0.0740740740740741,0,0,0.142857142857143,0.166666666666667,0.4,0.368421052631579,0.037037037037037,0.166666666666667,0.0425531914893617,0,0.142857142857143,0,0,0.153846153846154,0.111111111111111,0.111111111111111,0.1,0,0,0.125,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0.115384615384615,0.666666666666667,0.4,0,0.111111111111111,0,0.463414634146341,0,0,0,0.0434782608695652,0.388888888888889,0
"Alsophila_spinulosa",0,0,0.141414141414141,0.0588235294117647,0.538461538461538,0.6,0.421052631578947,0.5,0.587677725118483,0,0.803030303030303,0.133333333333333,0.565868263473054,0,0.536269430051813,0.584070796460177,0.464285714285714,0,0.516157989228007,0,0.25,0.133333333333333,0.575757575757576,0,0,0,0,0.03125,0.5,0.0606060606060606,0.304,0,0.0600706713780919,0.312,0.714285714285714,0.176470588235294,0.0263157894736842,0.0642570281124498,0.483870967741935,0.0627306273062731,0.0888888888888889,0.0893854748603352,0.605633802816901,0,0,0.0909090909090909,0.0606060606060606,0,0.357142857142857,0,0.317460317460317,0.568627450980392,0.0306122448979592,0,0,0.166666666666667,0,0,0.25,0.0594795539033457,0.0655737704918033,0,0.0617760617760618,0.647058823529412,0.319672131147541,0.487179487179487,0,0.0936555891238671,0.138613861386139,0.590062111801242,0,0,0.45045045045045,0.5,0.0883977900552486,0.0914454277286136,0,0,0.0883977900552486,0.5,0,0.142857142857143,0.578947368421053,0.547008547008547,0.36986301369863,0,0,0,0.141414141414141,0.452380952380952,0.475,0.61576354679803,0,0.0883977900552486,0.5,0.0959752321981424,0,0.631578947368421,0.60377358490566,0.521144278606965,0.490401396160558,0,0.133333333333333,0.514644351464435,0.503097893432466,0.444444444444444,0.490341753343239,0,0,0.0980392156862745,0,0,0.235294117647059,0,0.447368421052632,0,0.235294117647059,0,0.166666666666667,0,0,0.0990415335463259,0,0,0.0883977900552486,0,0.0977917981072555,0.490401396160558,0,0.0933734939759036,0.509229098805646,0.510586319218241,0.0936555891238671,0.0166666666666667,0,0.555555555555556,0.475894245723173,0,0,0,0.095679012345679,0.473892405063291,0,0.503097893432466,0,0.1875,0,0,0.666666666666667,0,0,0.1875,0.333333333333333,0.333333333333333,0.227272727272727,0.727272727272727,0.423076923076923,0.5,0.4,0.607142857142857,0.25,0,0.28,0,0.423076923076923,0.444444444444444,0.428571428571429,0,0.556521739130435,0,0.4,0,0.1875,0.0571428571428571,0.471698113207547,0.52,0.390243902439024,0.428571428571429,0.666666666666667,0.0606060606060606,0.333333333333333,0.333333333333333,0.236842105263158,0.0606060606060606,0.298507462686567,0.416666666666667,0.0714285714285714,0.153846153846154,0,0,0,0,0.555555555555556,0.607142857142857,0.333333333333333,0.304347826086957,0,0.818181818181818,0,0.518518518518518,0.266666666666667,0.666666666666667,0.1875,0,0,0.227272727272727,0,0.428571428571429,0.422222222222222,0,0.291666666666667,0.666666666666667,0.571428571428571,0,0.388888888888889,0,0.423076923076923,0,0.276923076923077,0.307692307692308,0
"Marsilea_vestita",0,0,0.131147540983607,0,0,0,0.4,0,0.441176470588235,0,0.418181818181818,0,0.354368932038835,0,0.331896551724138,0.128571428571429,0.133333333333333,0,0.320185614849188,0,0,0,0.355555555555556,0,0.0588235294117647,0,0,0,0.666666666666667,0.0662251655629139,0.444444444444444,0,0.065359477124183,0.418604651162791,0.511627906976744,0,0,0.0675675675675676,0.577777777777778,0.0662251655629139,0.0434782608695652,0.0294117647058824,0.421686746987952,0,0,0.03125,0.0662251655629139,0,0,0,0.434782608695652,0.25,0,0.666666666666667,0,0,0,0.666666666666667,0,0.0662251655629139,0.0684931506849315,0,0.0675675675675676,0.923076923076923,0.425,0.346153846153846,0,0,0.150684931506849,0.444444444444444,0,0,0.428571428571429,0,0.0289855072463768,0,0,0,0.0285714285714286,0,0,0.153846153846154,0.391304347826087,0.44,0.533333333333333,0,0,0,0.122448979591837,0.321428571428571,0.346153846153846,0.432432432432432,0.666666666666667,0.0294117647058824,0,0,0,0.407894736842105,0.43956043956044,0.355481727574751,0.298245614035088,0,0,0.311345646437995,0.355345911949686,0.384615384615385,0.305466237942122,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.0428571428571429,0,0,0.298245614035088,0,0,0.300813008130081,0.304255319148936,0,0,0,0.325,0.312101910828025,0,0,0,0,0.275925925925926,0.181818181818182,0.355345911949686,0.117647058823529,0,0,0,0,0.166666666666667,0,0,0,0.37037037037037,0,0,0.214285714285714,0,0,0.05,1,0,0,0.5,0,0,0,0.25,0.333333333333333,0.1,0,0.117647058823529,0,0.166666666666667,0.105263157894737,0.0645161290322581,0,0,0.428571428571429,0.181818181818182,0.37037037037037,0.384615384615385,0.125,0.166666666666667,0.333333333333333,0,0.2,0,0,0.142857142857143,0,0.166666666666667,0,0.05,0,0,0,0,0.2,0.0666666666666667,0,0,0,0.117647058823529,0.5,0,0.2,0,0.105263157894737,0,0.37037037037037,0,0.5,0,0.486111111111111,0,0,0.5,0.30952380952381,0.37037037037037,0
"Diphasiastrum_complanatum",0,0,0.0847457627118644,0,0,0.5,0.1,0,0.303030303030303,0,0.338709677419355,0,0.119047619047619,0,0.127659574468085,0.108695652173913,0.290322580645161,0,0.153846153846154,0,0,0,0.261904761904762,0,0.0555555555555556,0,0,0,0,0,0.310679611650485,0,0,0.354838709677419,0.19047619047619,0,0,0,0.1875,0,0,0,0.339285714285714,0,0.0555555555555556,0,0,0,0.3,0,0.333333333333333,0.461538461538462,0,0,0.0625,0,0,0,0,0,0,0,0,0.486486486486487,0.336842105263158,0.133333333333333,0,0,0.0819672131147541,0.256410256410256,0,1,0.337349397590361,0,0,0,0,0,0,0,0,0.0833333333333333,0.155555555555556,0.242857142857143,0.278688524590164,0,0,0,0.0555555555555556,0.133333333333333,0.133333333333333,0.279411764705882,0,0,0,0,0,0.285714285714286,0.265625,0.0810810810810811,0.148148148148148,0,0.0625,0.133333333333333,0.0943396226415094,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.185185185185185,0,0,0,0,0,0,0,0,0.148148148148148,0,0,0.0666666666666667,0.1,0,0,0,0.119047619047619,0.163636363636364,0,0,0,0,0.388888888888889,0,0.0943396226415094,0,0,0,0,0,0,0.24,0,0,0,0.129032258064516,0,0.137931034482759,0,0,0,0,0,0.476190476190476,0,0,0,0,0.833333333333333,0.145161290322581,0.3125,0.4,0,0,0.0571428571428571,0,0,0,0,0.208333333333333,0.0571428571428571,0,0.444444444444444,0.0434782608695652,0.0571428571428571,0,0,0.0606060606060606,0,0,0.411764705882353,0.388888888888889,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0.129032258064516,0,0,0.0769230769230769,0,0,0,0.428571428571429,0.108108108108108,0.146341463414634,0,0,0,0,0,0
"Huperzia_asiatica_hapA",0,0,0.0526315789473684,0,0,0,0,0,0.166666666666667,0,0.291666666666667,0.0952380952380952,0.032258064516129,0,0.0416666666666667,0.147058823529412,0,0,0.0333333333333333,0,0,0.0952380952380952,0.388059701492537,0,0,0,0,0,0,0.117647058823529,0.472727272727273,0,0.148148148148148,0.486486486486487,0.111111111111111,0,0.1875,0.133333333333333,0.368421052631579,0.114285714285714,0,0,0.210526315789474,0,0,0,0.166666666666667,0,0,0,0.475,0,0,0,0,0,0,0,0,0.0555555555555556,0.142857142857143,0,0.153846153846154,0.305555555555556,0.476635514018692,0.0689655172413793,0,0,0.0444444444444444,0.186046511627907,0,0.411764705882353,0.364285714285714,0,0,0,0,0,0,0,0,0.0444444444444444,0.216216216216216,0.133333333333333,0.362745098039216,0.647058823529412,0,0,0.0238095238095238,0.0714285714285714,0.0689655172413793,0.253968253968254,0,0,0,0,0,0.26984126984127,0.121212121212121,0.409638554216867,0.142857142857143,0,0,0.027027027027027,0.328571428571429,0,0.142857142857143,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.2,0.438356164383562,0,0,0,0.032258064516129,0.13953488372093,0,0,0,0,0.142857142857143,0,0.328571428571429,0,0,0,0,0,0,0,0,0.384615384615385,0,0.324324324324324,0,0.153846153846154,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0.153846153846154,0.333333333333333,0.133333333333333,0,0,0,0.04,0,0,0.166666666666667,0,0,0.04,0,0,0.108108108108108,0.04,0.21875,0,0.0476190476190476,0,0,0.117647058823529,0.133333333333333,0.0714285714285714,0,0,0,0.172413793103448,0,0,0,0,0.161290322580645,0,0,0,0,0.307692307692308,0,0,0.172413793103448,0,0,0,0.242424242424242,0.173913043478261,0.2,0,0,0,0.189655172413793,0,0
"Huperzia_asiatica_hapB",0,0,0.0666666666666667,0,0,0,0,0,0.0625,0,0.339285714285714,0,0.147058823529412,0,0.132075471698113,0,0.25,0,0.129032258064516,1,0,0,0.285714285714286,0,0,0,0,0,0.25,0,0.444444444444444,0,0,0.466666666666667,0,0,0.125,0,0.4,0,0,0,0.542372881355932,0,0,0,0,0,0,0,0.439716312056738,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.439393939393939,0.142857142857143,0,0,0.0638297872340425,0.244444444444444,0,0,0.397515527950311,0.25,0,0,0,0,0,0.25,0,0.0625,0.264705882352941,0.108108108108108,0.376923076923077,0,1,0,0.048780487804878,0.148148148148148,0.142857142857143,0.464788732394366,0,0,0.263157894736842,0,0,0.506666666666667,0.108108108108108,0.351351351351351,0.0975609756097561,0,0,0.0975609756097561,0.301587301587302,0.25,0.0975609756097561,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.0975609756097561,0,0,0.280701754385965,0.328571428571429,0,0,0,0.117647058823529,0.0952380952380952,0,0,0,0,0.0625,0,0.301587301587302,0,0,0,0,0,0,0,0,0,0,0.0606060606060606,0,0.327272727272727,0,0,0,0,0,0.2,0,0,0,0,0,0.314285714285714,0,0,0,0,0,0,0,0.0689655172413793,0,0.166666666666667,0,0,0,0.184210526315789,0,0.173913043478261,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0.0645161290322581,0,0,0,0,0.0540540540540541,0,0,0.0666666666666667,0,0,0,0.3,0.363636363636364,0.285714285714286,0,0,0,0.171875,0,0
"Lycopodium_clavatum",0,0,0.0512820512820513,0,0,0.2,0.25,0,0.3,0,0.422222222222222,0,0.0416666666666667,0,0.0526315789473684,0.0303030303030303,0,0,0,0,0,0,0.291666666666667,0,0,0,0,0,0,0.238095238095238,0.138461538461538,0,0.163636363636364,0.140625,0.142857142857143,0,0,0.173076923076923,0.272727272727273,0.195652173913043,0,0,0.194444444444444,0,0,0,0.166666666666667,0,0,0,0.134328358208955,0.384615384615385,0,0,0,0,0,0,0,0.318181818181818,0.18,0,0.14,0.227272727272727,0.145161290322581,0,0,0,0.0512820512820513,0.214285714285714,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.0512820512820513,0.0740740740740741,0.151515151515152,0.183333333333333,0,0,0,0,0,0,0.2,0,0,0,0,0,0.181818181818182,0.1,0.032258064516129,0.0882352941176471,0,0.125,0.0645161290322581,0.0277777777777778,0,0.117647058823529,0,0,0,0,0,0.2,0,0.105263157894737,0,0.2,0,0,0,0,0,0,0,0,0,0,0.0882352941176471,0,0,0.0303030303030303,0,0,0,0,0.037037037037037,0.114285714285714,0,0,0,0,0.117647058823529,0,0.0277777777777778,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236842105263158,0,0,0,0,0,0,0,0.125,0,0.25,0,0,0.166666666666667,0.0740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.125,0,0,0,0,0,0.666666666666667,0,0.0689655172413793,0.4,0,0,0.387096774193548,0,0,0,0,0,0,0,0
"Sta",0,0,0.111111111111111,0,0,0,0,0,0.6,0,0.481481481481481,0.125,0.0714285714285714,0,0,0.166666666666667,0.363636363636364,0,0.0833333333333333,0,0.333333333333333,0.125,0.1875,0,0,0,0,0,0,0,0.0625,0,0,0.0588235294117647,0.2,0.25,0,0,0.272727272727273,0,0,0,0.125,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.484848484848485,0.0666666666666667,0.227272727272727,0,0,0.0769230769230769,0.230769230769231,0,0,0.136363636363636,0.125,0,0,0,0,0,0.111111111111111,0,0.0714285714285714,0.0357142857142857,0.2,0.233333333333333,0,0,0,0.666666666666667,0.181818181818182,0.263157894736842,0.5,0,0,0.125,0,0,0.444444444444444,0.217391304347826,0.222222222222222,0.5,0,0.333333333333333,0.0769230769230769,0.111111111111111,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.5,0,0,0.222222222222222,0.222222222222222,0,0,0,0.0666666666666667,0.428571428571429,0,0,0,0,0,0,0.111111111111111,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.25,0.3125,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0.571428571428571,0,0,0,0,0,0
"Sle",0,0,0.1,0,0.3,0.5,0,0,0.111111111111111,0,0.304347826086957,0,0.2,0,0.176470588235294,0.171428571428571,0,0,0.125,0.5,0,0,0.192307692307692,0,0,0,0,0,0.307692307692308,0,0,0,0,0,0.0769230769230769,0,0.0555555555555556,0,0.413793103448276,0,0,0,0.075,0,0,0,0,0,0,0,0,0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0.238095238095238,0,0.217391304347826,0,0,0.0967741935483871,0.12,0,0,0.157894736842105,0,0,0,0,0,0,0,0,0.09375,0.0754716981132075,0.0740740740740741,0.217391304347826,0,0,0,0.0833333333333333,0.208333333333333,0.217391304347826,0.03125,0,0,0,0,0,0.0256410256410256,0.111111111111111,0.173913043478261,0.142857142857143,0.5,0.4,0.294117647058824,0.2,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0.206896551724138,0.25,0,0,0,0.266666666666667,0.1,0,0,0,0,0.375,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588235294118,0,0,0.285714285714286,0.2,0,0,0,0,0.0833333333333333,0,0,0,0,0.2,0,0,0.0526315789473684,0,0.25,0.2,0,0,0,0.2,0,0,0.2,0,0,0,0,0.25,0,0.444444444444444,0,0.285714285714286,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.0384615384615385,0,0,0,0,0.333333333333333,0,0,0,0.153846153846154,0,0,0
"Smo",0,0,0.16,0,0.35,0.25,0.5,0,0.466666666666667,0,0.458333333333333,0,0.31578947368421,0,0.35,0.448275862068966,0,0,0.25,0,0,0,0.444444444444444,0,0,0,0,0,0,0,0.241379310344828,0,0,0.225806451612903,0,0.5,0,0,0.285714285714286,0,0.5,0.5,0.384615384615385,0,0.142857142857143,0.285714285714286,0,0,0,0,0.25,0.318181818181818,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.31578947368421,0.25,0.242424242424242,0,0.0714285714285714,0.173076923076923,0.454545454545455,0,0.238095238095238,0.327586206896552,0.363636363636364,0.333333333333333,0.0740740740740741,0,0,0.333333333333333,0.363636363636364,0,0.173076923076923,0.411764705882353,0.468085106382979,0.357142857142857,0,0,0,0.150943396226415,0.25,0.242424242424242,0.352941176470588,0,0.333333333333333,0.363636363636364,0.0666666666666667,0,0.339622641509434,0.48780487804878,0.518518518518518,0.55,0,0.2,0.285714285714286,0.482758620689655,0.4,0.55,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.125,0,0,0.04,0,0,0.5,0,0.05,0.55,0,0.0454545454545455,0.482758620689655,0.56,0.0476190476190476,0,0,0.3,0.55,0,0,0,0.0454545454545455,0.8,0,0.482758620689655,0.125,0,0,0,0,0.125,0.666666666666667,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,0,0,0,0.464788732394366,0,0,0.125,0,0,0.1,0.117647058823529,0,0,0.230769230769231,0,0,0.0833333333333333,0,0,0.27027027027027,0,0,0,0,0,0,0,0,0.214285714285714,0,0,0,0,0,0.0625,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.409090909090909,0,0,0,0.27027027027027,0,0.4
"Ita",0,0,0.142857142857143,0,0.636363636363636,0,0.347826086956522,0,0.533333333333333,0,0.365853658536585,0,0.757142857142857,0,0.705882352941177,0.205882352941176,0.166666666666667,0,0.875,0,0,0,0.382978723404255,0,0,0,0,0,0,0.114942528735632,0.227272727272727,0,0.161290322580645,0.24,0.461538461538462,0.291666666666667,0,0.222222222222222,0.5,0.0958904109589041,0,0,0.5,0,0,0,0.107142857142857,0,0,0.0833333333333333,0.217391304347826,0.342105263157895,0,0,0,0,0,0,0,0.113636363636364,0.0714285714285714,0,0.0434782608695652,0.31578947368421,0.24,0.137931034482759,0,0.0810810810810811,0.207547169811321,0.472222222222222,0,0.153846153846154,0.0465116279069767,0.125,0,0,0,0,0,0.105263157894737,0,0.216666666666667,0.451612903225806,0.465753424657534,0.0285714285714286,0,0,0,0.121621621621622,0.129032258064516,0.148148148148148,0.486111111111111,0,0,0.125,0.075,0,0.493150684931507,0.455882352941176,0.433333333333333,0.53125,0.0666666666666667,0,0.84,0.452380952380952,0.333333333333333,0.514285714285714,0.181818181818182,0.482758620689655,0.1,0,0,0.0666666666666667,0,0.08,0,0.0666666666666667,0,0.462962962962963,0,0,0.0681818181818182,0,0,0,0,0.170731707317073,0.53125,0.166666666666667,0.0377358490566038,0.574468085106383,0.344827586206897,0.0408163265306122,0.0384615384615385,0,0.785714285714286,0.529411764705882,0,0,0,0.0384615384615385,0.566666666666667,0,0.452380952380952,0,0,0,0,0.5,0,0,0,0,0.285714285714286,0.148148148148148,0,0.317073170731707,0.666666666666667,0.2,0.121212121212121,0,0,0,0.111111111111111,0.2,0,0.25,0.666666666666667,0.415584415584416,0.625,0,0,0,0.0869565217391304,0.0645161290322581,0.0476190476190476,0.35,0.230769230769231,0.275862068965517,0.0909090909090909,0.275862068965517,0.62,0.395348837209302,0.0952380952380952,0.202898550724638,0.222222222222222,0.0952380952380952,0,0,0.545454545454545,0.5625,0,0.25,0.0930232558139535,0.2,0,0,0,0.260869565217391,0.0476190476190476,0.393939393939394,1,0,0,0.266666666666667,0.129032258064516,0.25531914893617,0.230769230769231,0.384615384615385,0,0.25,0.666666666666667,0.382352941176471,0.333333333333333,0.466666666666667,0,0.2,0.25,0.206349206349206,0.266666666666667,0.25
